MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
AT24C04C-SSHM-B,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8SOIC,memory,7169,0.28,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04C-SSHM-B/3026305,550 ns,1 MHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C04C-SSHM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8SOIC,memory,197435,0.31,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04C-SSHM-T/3046235,550 ns,1 MHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C04C-STUM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ SOT23-5,memory,9130,0.26,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04C-STUM-T/3789511,550 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C04C-XHM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8TSSOP,memory,59954,0.32,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04C-XHM-T/3046236,550 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C04D-MAHM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8UDFN,memory,8719,0.31,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8896E-SEEPROM-AT24C04D-Datasheet.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04D-MAHM-T/4914370,450 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C04D-PUM,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8DIP,memory,1546,0.44,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8896E-SEEPROM-AT24C04D-Datasheet.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04D-PUM/4927738,450 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C04D-SSHM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ 8SOIC,memory,13704,0.26,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8896E-SEEPROM-AT24C04D-Datasheet.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04D-SSHM-T/4914371,450 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C04D-STUM-T,Microchip Technology,IC EEPROM 4KBIT I2C 1MHZ SOT23-5,memory,9083,0.21,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8896E-SEEPROM-AT24C04D-Datasheet.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C04D-STUM-T/4914372,450 ns,1 MHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C08C-MAHM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8UDFN,memory,6852,0.38,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08C-MAHM-T/3046377,550 ns,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C08C-SSHM-B,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8SOIC,memory,1436,0.308,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08C-SSHM-B/3026308,550 ns,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C08C-SSHM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8SOIC,memory,3963,0.34,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08C-SSHM-T/3046237,550 ns,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C08C-STUM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ SOT23-5,memory,7916,0.43,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08C-STUM-T/3789512,550 ns,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C08C-XHM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8TSSOP,memory,16782,0.37,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C04C-AT24C08C-I2C-Compatible-Two-Wire-Serial-EEPROM-4-Kbit-8-Kbit-20006127.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08C-XHM-T/3046238,550 ns,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C08D-SSHM-B,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8SOIC,memory,13493,0.28,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C08D-I2C-Compatible-2-Wire-Serial-EEPROM-20006022A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08D-SSHM-B/4743508,4.5 µs,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C08D-SSHM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ 8SOIC,memory,7720,0.31,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C08D-I2C-Compatible-2-Wire-Serial-EEPROM-20006022A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08D-SSHM-T/4743509,4.5 µs,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C08D-STUM-T,Microchip Technology,IC EEPROM 8KBIT I2C 1MHZ SOT23-5,memory,6550,0.26,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C08D-I2C-Compatible-2-Wire-Serial-EEPROM-20006022A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C08D-STUM-T/4743510,4.5 µs,1 MHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C128C-MAHM-T,Microchip Technology,IC EEPROM 128KBIT I2C 8UDFN,memory,3346,0.47,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C128C-128-Kbit-Serial-EEPROM-I2C-Compatible-DS20006110.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C128C-MAHM-T/3046378,550 ns,1 MHz,Not Verified,,EEPROM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C128C-SSHM-B,Microchip Technology,IC EEPROM 128KBIT I2C 8SOIC,memory,1634,0.4,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C128C-128-Kbit-Serial-EEPROM-I2C-Compatible-DS20006110.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C128C-SSHM-B/3046487,550 ns,1 MHz,Verified,,EEPROM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C128C-SSHM-T,Microchip Technology,IC EEPROM 128KBIT I2C 8SOIC,memory,3953,0.43,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/AT24C128C-AT24C256C-Data-Sheet-DS20006270B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C128C-SSHM-T/3046239,550 ns,1 MHz,Verified,,EEPROM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C128C-XHM-T,Microchip Technology,IC EEPROM 128KBIT I2C 8TSSOP,memory,5637,0.44,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C128C-128-Kbit-Serial-EEPROM-I2C-Compatible-DS20006110.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C128C-XHM-T/3046240,550 ns,1 MHz,Not Verified,,EEPROM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16C-MAHM-T,Microchip Technology,IC EEPROM 16KBIT I2C 8UDFN,memory,4035,0.41,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C16C-data-sheet-20006051A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16C-MAHM-T/3046379,550 ns,1 MHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16C-PUM,Microchip Technology,IC EEPROM 16KBIT I2C 8DIP,memory,2050,0.54,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C16C-data-sheet-20006051A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16C-PUM/3046489,550 ns,1 MHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16C-SSHM-B,Microchip Technology,IC EEPROM 16KBIT I2C 8SOIC,memory,2253,0.34,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C16C-data-sheet-20006051A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16C-SSHM-B/3046490,550 ns,1 MHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16C-SSHM-T,Microchip Technology,IC EEPROM 16KBIT I2C 8SOIC,memory,5032,0.37,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C16C-data-sheet-20006051A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16C-SSHM-T/3046241,550 ns,1 MHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16C-XHM-T,Microchip Technology,IC EEPROM 16KBIT I2C 8TSSOP,memory,22735,0.38,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C16C-data-sheet-20006051A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16C-XHM-T/3046242,550 ns,1 MHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C16D-STUM-T,Microchip Technology,IC EEPROM 16KBIT I2C SOT23-5,memory,61790,0.41,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7957/PdfFile471607.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C16D-STUM-T/5013499,450 ns,1 MHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C256C-MAHL-T,Microchip Technology,IC EEPROM 256KBIT I2C 1MHZ 8UDFN,memory,11617,0.6,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C256C-I%C2%B2C-Compatible-%28Two-Wire%29-Serial-EEPROM-256-Kbit-%2832%2C768x8%29-Data-Sheet-DS20006042.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C256C-MAHL-T/2270989,550 ns,1 MHz,Not Verified,,EEPROM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C256C-SSHL-B,Microchip Technology,IC EEPROM 256KBIT I2C 1MHZ 8SOIC,memory,2046,0.52,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C256C-I%C2%B2C-Compatible-%28Two-Wire%29-Serial-EEPROM-256-Kbit-%2832%2C768x8%29-Data-Sheet-DS20006042.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C256C-SSHL-B/2271121,550 ns,1 MHz,Verified,,EEPROM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C256C-SSHL-T,Microchip Technology,IC EEPROM 256KBIT I2C 1MHZ 8SOIC,memory,11981,0.55,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C256C-I%C2%B2C-Compatible-%28Two-Wire%29-Serial-EEPROM-256-Kbit-%2832%2C768x8%29-Data-Sheet-DS20006042.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C256C-SSHL-T/2271166,550 ns,1 MHz,Verified,,EEPROM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C256C-XHL-T,Microchip Technology,IC EEPROM 256KBIT I2C 8TSSOP,memory,4347,0.58,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C256C-I%C2%B2C-Compatible-%28Two-Wire%29-Serial-EEPROM-256-Kbit-%2832%2C768x8%29-Data-Sheet-DS20006042.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C256C-XHL-T/2271164,550 ns,1 MHz,Verified,,EEPROM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C32D-MAHM-T,Microchip Technology,IC EEPROM 32KBIT I2C 8MINI MAP,memory,4945,0.43,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C32D-I2C-Compatible-Serial-EEPROM-Data-Sheet-20006047A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32D-MAHM-T/2507871,550 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C32D-STUM-T,Microchip Technology,IC EEPROM 32KBIT I2C SOT23-5,memory,8187,0.34,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/AT24C32D-I2C-Compatible-Serial-EEPROM-Data-Sheet-20006047A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32D-STUM-T/4914375,550 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C32D-XHM-T,Microchip Technology,IC EEPROM 32KBIT I2C 1MHZ 8TSSOP,memory,5932,0.41,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32D-AT24C64D-32-64-Kbit-I2C-Serial-EEPROM-Automotive-Grade-DS20006271.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32D-XHM-T/2507875,550 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
AT24C32E-MAHM-T,Microchip Technology,IC EEPROM 32KBIT I2C 1MHZ 8UDFN,memory,5891,0.41,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32E_I2C-Compatible_%28Two-Wire%29_Serial_EEPROM_32-Kbit_%284%2C096x8%29_20006109B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32E-MAHM-T/5056444,450 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C32E-PUM,Microchip Technology,IC EEPROM 32KBIT I2C 1MHZ 8DIP,memory,1046,0.54,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32E_I2C-Compatible_%28Two-Wire%29_Serial_EEPROM_32-Kbit_%284%2C096x8%29_20006109B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32E-PUM/5056420,450 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C32E-SSHM-T,Microchip Technology,IC EEPROM 32KBIT I2C 1MHZ 8SOIC,memory,36993,0.37,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32E_I2C-Compatible_%28Two-Wire%29_Serial_EEPROM_32-Kbit_%284%2C096x8%29_20006109B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32E-SSHM-T/5056445,450 ns,1 MHz,Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C32E-STUM-T,Microchip Technology,IC EEPROM 32KBIT I2C SOT23-5,memory,7285,0.32,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32E_I2C-Compatible_%28Two-Wire%29_Serial_EEPROM_32-Kbit_%284%2C096x8%29_20006109B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32E-STUM-T/5056446,450 ns,1 MHz,Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C32E-XHM-T,Microchip Technology,IC EEPROM 32KBIT I2C 1MHZ 8TSSOP,memory,4354,0.38,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/AT24C32E_I2C-Compatible_%28Two-Wire%29_Serial_EEPROM_32-Kbit_%284%2C096x8%29_20006109B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C32E-XHM-T/5056447,450 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TC),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C512C-MAHM-E,Microchip Technology,IC EEPROM 512KBIT I2C 8UDFN,memory,11741,0.84,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-MAHM-E/8575719,900 ns,400 kHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C512C-MAHM-T,Microchip Technology,IC EEPROM 512KBIT I2C 8UDFN,memory,51267,0.84,8-UFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-MAHM-T/3046243,900 ns,400 kHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C512C-SHD-T,Microchip Technology,IC EEPROM 512KBIT I2C 1MHZ 8SOIJ,memory,5573,0.92,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-SHD-T/3046244,550 ns,1 MHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
AT24C512C-SSHD-B,Microchip Technology,IC EEPROM 512KBIT I2C 1MHZ 8SOIC,memory,5434,0.74,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-SSHD-B/3046493,550 ns,1 MHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
AT24C512C-SSHD-T,Microchip Technology,IC EEPROM 512KBIT I2C 1MHZ 8SOIC,memory,4375,0.8,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-SSHD-T/3046245,550 ns,1 MHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
AT24C512C-SSHM-T,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIC,memory,3556,0.8,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-SSHM-T/3046247,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 3.6V,5ms
AT24C512C-XHD-B,Microchip Technology,IC EEPROM 512KBIT I2C 8TSSOP,memory,1367,0.76,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-XHD-B/3046495,550 ns,1 MHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
AT24C512C-XHD-T,Microchip Technology,IC EEPROM 512KBIT I2C 8TSSOP,memory,74637,0.81,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20006161B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/AT24C512C-XHD-T/3046248,550 ns,1 MHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
