MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Clock Frequency,Current - Output Source/Sink,DigiKey Programmable,Features,Grade,Interface,Interrupt Output,Number of I/O,Number of Outputs,Operating Temperature,Output Type,Qualification,Series,Voltage - Input,Voltage - Output,Voltage - Supply
NCA9535PWJ,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,1901,1.46,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9535.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9535PWJ/19110050,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9536AGXX,Nexperia USA Inc.,NCA9536AGX/SOT1233/X2SON8,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.33572,8-XFDFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9536.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9536AGXX/29535404,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9536BGXX,Nexperia USA Inc.,NCA9536BGX/SOT1233/X2SON8,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.33572,8-XFDFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9536.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9536BGXX/29535405,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9536CGXX,Nexperia USA Inc.,NCA9536CGX/SOT1233/X2SON8,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.33572,8-XFDFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9536.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9536CGXX/29535408,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9536DQJ,Nexperia USA Inc.,NCA9536DQ/SOT505/TSSOP8,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.67,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9536.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9536DQJ/29535394,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9536GXX,Nexperia USA Inc.,NCA9536GX/SOT1233/X2SON8,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.33572,8-XFDFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9536.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9536GXX/29535406,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9537DPJ,Nexperia USA Inc.,NCA9537DP/SOT552/TSSOP10,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.3696,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9537.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9537DPJ/29535403,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9538PWJ,Nexperia USA Inc.,NCA9538PW/SOT403/TSSOP16,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.45892,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9538.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9538PWJ/29535402,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9539BY-Q100HP,Nexperia USA Inc.,ANALOG & LOGIC,pmic-voltage-regulators-dc-dc-switching-regulators,1576,1.96,24-WFQFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9539_Q100.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9539BY-Q100HP/22050102,,400 kHz,"10mA, 25mA",,POR,Automotive,"I2C, SMBus",Yes,16,,-40°C ~ 125°C,Push-Pull,AEC-Q100,,,,1.65V ~ 5.5V
NCA9539BYHP,Nexperia USA Inc.,ANALOG & LOGIC,pmic-voltage-regulators-dc-dc-switching-regulators,2760,1.73,24-WFQFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9539.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9539BYHP/22050119,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9539PW-Q100J,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,3091,1.67,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9539_Q100.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9539PW-Q100J/19110011,,400 kHz,"10mA, 25mA",,POR,Automotive,"I2C, SMBus",Yes,16,,-40°C ~ 125°C,Push-Pull,AEC-Q100,,,,1.65V ~ 5.5V
NCA9539PWJ,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,1784,1.54,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9539.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9539PWJ/19109809,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9554PWJ,Nexperia USA Inc.,NCA9554PW/SOT403/TSSOP16,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.83,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9554.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9554PWJ/29535401,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9555,NOVOSENSE,16-BIT I2C-BUS I/O PORT,pmic-voltage-regulators-dc-dc-switching-regulators,4209,0.92,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.novosns.com/en/datasheet/NCA9555/NCA9555.pdf,https://www.digikey.com/en/products/detail/novosense/NCA9555/22188701,,400 kHz,10mA,,,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Open Drain,,,,,2.3V ~ 5.5V
NCA9555BY-Q100HP,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,3274,1.8,24-WFQFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9555_Q100.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9555BY-Q100HP/19109889,,400 kHz,"10mA, 25mA",,POR,Automotive,"I2C, SMBus",Yes,16,,-40°C ~ 125°C,Push-Pull,AEC-Q100,,,,1.65V ~ 5.5V
NCA9555BYHP,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,1746,1.59,24-WFQFN Exposed Pad,Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9555.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9555BYHP/19110069,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9555PW-Q100J,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.66,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9555_Q100.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9555PW-Q100J/17874086,,,,,POR,Automotive,"I2C, SMBus",Yes,16,,,Open Drain,AEC-Q100,,,,1.65V ~ 5.5V
NCA9555PWJ,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,1,1.46,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9555.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9555PWJ/17874057,,400 kHz,10mA,,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,"Open Drain, Push-Pull",,,,,1.65V ~ 5.5V
NCA9594PWJ,Nexperia USA Inc.,NCA9594PW/SOT403/TSSOP16,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.50096,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9594.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9594PWJ/29535397,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9595PW-Q100J,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,4980,2.04,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9595_Q100.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9595PW-Q100J/20370586,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
NCA9595PWJ,Nexperia USA Inc.,I2C,pmic-voltage-regulators-dc-dc-switching-regulators,2119,1.8,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://assets.nexperia.com/documents/data-sheet/NCA9595.pdf,https://www.digikey.com/en/products/detail/nexperia-usa-inc/NCA9595PWJ/20370583,,400 kHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
NCP3218AMNR2G,onsemi,IC REG CTRLR IMVP-6.5 1OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.0,48-WFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/adp3212a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP3218AMNR2G/2305586,"Controller, Intel IMVP-6.5™",,,,,,,,,1,-40°C ~ 100°C,,,,3.3V ~ 22V,0.013V ~ 1.5V,
NCP3218GMNR2G,onsemi,IC REG CTRLR IMVP-6.5 1OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.19,48-WFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/adp3212-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP3218GMNR2G/2748350,"Controller, Intel IMVP-6.5™",,,,,,,,,1,-40°C ~ 100°C,,,,3.3V ~ 22V,0.013V ~ 1.5V,
NCP3218MNR2G,onsemi,IC REG CTRLR IMVP-6.5 1OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.19,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/adp3212-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP3218MNR2G/2305587,"Controller, Intel IMVP-6.5™",,,,,,,,,1,-40°C ~ 100°C,,,,3.3V ~ 22V,0.013V ~ 1.5V,
NCP4200MNR2G,onsemi,IC REG CONV PENTIUM 1OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,2190,3.26,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4200-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4200MNR2G/2271524,"Converter, Intel VR11, VR11.1",,,,,,,,,1,-40°C ~ 85°C,,,,1.7V ~ 24V,0.375V ~ 1.8V,
NCP4201MNR2G,onsemi,IC REG CTRLR VR11 4OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.7,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4226/NCP4201.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4201MNR2G/2305588,"Controller, Intel VR11, VR11.1",,,,,,,,,4,0°C ~ 85°C,,,,1.7V ~ 24V,0.375V ~ 1.6V,
NCP4202MNR2G,onsemi,IC CTLR VR11.1 MULTIPHASE,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.7,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP4202MNR2G/2748362,,,,,,,,,,,,,,,,,
NCP4204MNTXG,onsemi,IC CTLR VR11.1 MULTIPHASE,pmic-voltage-regulators-dc-dc-switching-controllers,20000,1.81,-,-,Active,,https://www.digikey.com/en/products/detail/onsemi/NCP4204MNTXG/13441404,,,,,,,,,,,,,,,,,
NCP4206MNR2G,onsemi,IC REG CTRLR VR11.1 6OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.72,48-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP4206MNR2G/2797208,"Controller, Intel VR11.1",,,,,,,,,6,0°C ~ 85°C,,,,4.7V ~ 5.75V,Multiple,
NCP4208MNR2G,onsemi,IC REG CTRLR VR11.1 8OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,36,2.22,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4208-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4208MNR2G/2193833,"Controller, Intel VR11.1",,,,,,,,,8,0°C ~ 85°C,,,,4.7V ~ 5.75V,0.16V ~ 5V,
NCP4328ASNT1G,onsemi,IC REG SECONDARY CTRL 1OUT 5TSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.45,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp4328-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4328ASNT1G/4848367,"Secondary Controller, Quasi-Resonant Switchmode Power Supplies",,,,,,,,,1,-40°C ~ 125°C,,,,2.5V ~ 36V,Adjustable,
NCP4328BSNT1G,onsemi,IC REG SECONDARY CTRL 1OUT 6TSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.45,"SOT-23-6 Thin, TSOT-23-6",Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp4328-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4328BSNT1G/4848368,"Secondary Controller, Quasi-Resonant Switchmode Power Supplies",,,,,,,,,1,-40°C ~ 125°C,,,,2.5V ~ 36V,Adjustable,
NCP4523G20T1,onsemi,IC REG CONV RF UNIT 3OUT 8SSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.90482,"8-LSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4523-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4523G20T1/660611,"Converter, RF Unit",,,,,,,,,3,-40°C ~ 85°C,,,,3.3V ~ 6V,2.8V,
NCP4523G20T1G,onsemi,IC REG CONV RF UNIT 3OUT 8SSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.74163,"8-LSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4523-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4523G20T1G/921357,"Converter, RF Unit",,,,,,,,,3,-40°C ~ 85°C,,,,3.3V ~ 6V,2.8V,
NCP4523G3T1,onsemi,IC REG CONV RF UNIT 3OUT 8SSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.90482,"8-LSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4523-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4523G3T1/660610,"Converter, RF Unit",,,,,,,,,3,-40°C ~ 85°C,,,,3.5V ~ 6V,3V,
NCP4523G3T1G,onsemi,IC REG CONV RF UNIT 3OUT 8SSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.74163,"8-LSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp4523-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP4523G3T1G/921358,"Converter, RF Unit",,,,,,,,,3,-40°C ~ 85°C,,,,3.5V ~ 6V,3V,
NCP51145MNTAG,onsemi,IC REG LDO DDR 1OUT 8DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.33,8-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1832/NCP51145_Rev3_Apr2017.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51145MNTAG/5404138,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 85°C,,,,1V ~ 5.5V,,
NCP51190MNTAG,onsemi,IC REG LDO DDR 1OUT 8DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.27,8-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp51190-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51190MNTAG/4947802,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.2V ~ 5.5V,0.675V ~ 1.35V,
NCP51198PDR2G,onsemi,IC REG LDO DDR 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,4636,2.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp51198-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51198PDR2G/4499713,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.2V ~ 5.5V,,
NCP51199PDR2G,onsemi,IC REG LDO DDR 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.31,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp51199-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51199PDR2G/4848381,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 85°C,,,,1.5V ~ 5.5V,,
NCP51200AMNTXG,onsemi,3A DDR / VTT TERMINATION,pmic-voltage-regulators-dc-dc-switching-controllers,2490,1.75,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51200-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51200AMNTXG/15860471,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C (TA),,,,2.375V ~ 5.5V,1.8V,
NCP51200MNTXG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,30810,0.86,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51200-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51200MNTXG/4947803,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.375V ~ 3.5V,0.5V ~ 1.8V,
NCP51400MNTXG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,6099,0.92,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51400-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51400MNTXG/5257802,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.375V ~ 5.5V,,
NCP51401MNTXG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,3000,1.31,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51401-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51401MNTXG/5817250,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.375V ~ 5.5V,0.5V ~ 1.8V,
NCP51402MNTXG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,15185,1.31,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51402-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51402MNTXG/6005176,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.375V ~ 5.5V,0.5V ~ 1.8V,
NCP51403MNTXG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,12553,1.21,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51403-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51403MNTXG/6166732,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.375V ~ 5.5V,,
NCP51510MNTAG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,8646,0.93,10-VFDFN Exposed Pad,Surface Mount,Active,https://www.onsemi.com/pdf/datasheet/ncp51510-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51510MNTAG/5181655,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.7V ~ 3.6V,0.5V ~ 1.5V,
NCP51510MNTWG,onsemi,IC REG LDO DDR 1OUT 10DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.67043,10-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp51510-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP51510MNTWG/4499714,"LDO (Linear), DDR",,,,,,,,,1,-40°C ~ 125°C,,,,2.7V ~ 3.6V,0.5V ~ 1.5V,
NCP5201MNR2,onsemi,IC REG CTRLR DDR 2OUT 18DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.2125,18-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5201-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5201MNR2/660806,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,9.2V ~ 12V,,
NCP5201MNR2G,onsemi,IC REG CTRLR DDR 2OUT 18DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.6,18-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5201-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5201MNR2G/921379,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,9.2V ~ 12V,,
NCP5203MNR2,onsemi,IC REG CTRLR DDR 2OUT 18DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.2125,18-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5203-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5203MNR2/660828,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,4.5V ~ 5.5V,,
NCP5208DR2,onsemi,IC REG CTRLR DDR 2OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.53793,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5208-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5208DR2/660830,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,1.7V ~ 5.5V,"0.9V, 1.25V",
NCP5210MNR2G,onsemi,IC REG CTRLR DDR 3OUT 20QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.70519,20-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5210-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5210MNR2G/1483708,"Controller, DDR",,,,,,,,,3,0°C ~ 70°C,,,,4.5V ~ 13.2V,,
NCP5214AMNR2G,onsemi,IC REG CTRLR DDR 2OUT 22DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.8,22-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5214a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5214AMNR2G/1483711,"Controller, DDR",,,,,,,,,2,-40°C ~ 85°C,,,,4.5V ~ 24V,,
NCP5218MNR2G,onsemi,IC REG CTRLR DDR 2OUT 22DFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.85,22-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5218-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5218MNR2G/1792521,"Controller, DDR",,,,,,,,,2,-40°C ~ 85°C,,,,4.5V ~ 24V,Adjustable,
NCP5220AMNR2G,onsemi,IC REG CTRLR DDR 2OUT 20QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.74,20-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5220-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5220AMNR2G/1792522,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,5V ~ 12V,,
NCP5220MNR2G,onsemi,IC REG CTRLR DDR 2OUT 20QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.74,20-VFDFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5220-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5220MNR2G/1483716,"Controller, DDR",,,,,,,,,2,0°C ~ 70°C,,,,5V ~ 12V,,
NCP5269AMNTWG,onsemi,NCP5269 - System Agent Controlle,pmic-voltage-regulators-dc-dc-switching-controllers,231000,0.61,20-VFQFN Exposed Pad,Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/plwxyya1sp/ONSMS36892-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP5269AMNTWG/18449583,"Converter, Battery Powered Devices",,,,,,,,,1,-40°C ~ 100°C (TA),,,,3V ~ 28V,,
NCP5306DW,onsemi,SWITCHING CONTROLLER,pmic-voltage-regulators-dc-dc-switching-controllers,4410,1.53,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/4rlwdk27ms/ONSMS12401-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP5306DW/12129664,"Converter, Next Generation Processors",,,,,,,,,3,0°C ~ 70°C,,,,9.5V ~ 14V,,
