MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Filter Order,Filter Type,Frequency - Cutoff or Center,Grade,Number of Filters,Qualification,Series,Voltage - Supply
MAX7411EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,80,8.05,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7411EUA/1513956,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,4.5V ~ 5.5V
MAX7411EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,0,5.1744,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7411EUA-T/1519199,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,4.5V ~ 5.5V
MAX7412CPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8DIP,pmic-led-drivers,0,6.391,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7412CPA/1513951,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7412CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,0,4.9126,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7412CUA/1513954,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7412EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,200,11.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7412EUA/1513909,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7412EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,2472,11.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7412EUA-T/1519563,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7413CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,92,7.03,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7413CUA/1513903,5th,"Bessel, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7413CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7413CUA-T/1519169,5th,"Bessel, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7413EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,327,11.35,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7413EUA/1513907,5th,"Bessel, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7413EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,2499,11.35,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7413EUA-T/1519175,5th,"Bessel, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414CPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8DIP,pmic-led-drivers,0,4.4194,"8-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414CPA/1513915,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,4,8.78,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414CUA/1513908,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,0,5.698,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414CUA-T/1519178,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414EPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8DIP,pmic-led-drivers,0,5.9442,"8-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414EPA/1513912,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414EUA,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414EUA/688562,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,674,12.63,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414EUA/1513911,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,3594,12.63,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414EUA-T/1519208,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7414EUA-T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ BUTTER 8UMAX,pmic-led-drivers,0,2.3,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7409-max7414.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7414EUA-T/688409,5th,"Butterworth, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7415CPA+,Analog Devices Inc./Maxim Integrated,IC FILTER LOWPASS 5TH 8DIP,pmic-led-drivers,0,0.0,"8-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7415CPA/10266375,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7415CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,0,3.9424,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7415CUA/1513933,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7415EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER LOWPASS 5TH 8UMAX,pmic-led-drivers,0,4.928,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7415EUA/10266742,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7415EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 15KHZ LOWPASS 8UMAX,pmic-led-drivers,0,4.928,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7408-max7415.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7415EUA-T/1519163,5th,"Elliptic, Low Pass Switched Capacitor",15kHz,,1,,,2.7V ~ 3.6V
MAX7418CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7418CUA/1512243,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7418CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7418CUA-T/1519171,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7418EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,535,11.54,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7418EUA/1512230,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7418EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,7.7,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7418EUA-T/1519173,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7419CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,5.2976,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7419CUA/1512355,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7419CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7419CUA-T/1521773,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7419EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,40,15.33,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7419EUA/1512313,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7419EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,1662,15.33,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7419EUA-T/1522127,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7420CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,0,11.67,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7420CUA/1512310,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7420CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,0,7.7924,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7420CUA-T/1522130,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7420EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,2140,17.14,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7420EUA/1512373,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7420EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,0,11.8888,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7420EUA-T/1520583,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7421CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,76,9.04,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7421CUA/1512258,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7421CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,5.8828,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7421CUA-T/1522121,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7421EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,12.63,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7421EUA/1512247,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7421EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,8.5008,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7421EUA-T/1522007,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,4.5V ~ 5.5V
MAX7422CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,6.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7422CUA/1512266,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7422CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,6.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7422CUA-T/1521986,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7422EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,61,17.14,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7422EUA/1512259,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7422EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,11.8888,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7422EUA-T/1522066,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,110,11.86,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423CUA/1512265,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423CUA-T/1522081,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423EUA,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423EUA/688561,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,72,11.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423EUA/1512372,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,7.4228,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423EUA-T/1522000,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7423EUA-T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7423EUA-T/688464,5th,"Bessel, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7424CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,0,9.43,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7424CUA/1701662,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7424CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,0,6.16,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7424CUA-T/1703796,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7424EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,653,12.82,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7424EUA/1701661,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7424EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ BUTTER 8UMAX,pmic-led-drivers,2354,12.82,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7424EUA-T/1703853,5th,"Butterworth, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7425CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,5.2976,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7425CUA/1512370,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7425CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7425CUA-T/1522002,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7425EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,1818,15.84,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7425EUA/1512292,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
MAX7425EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 45KHZ LOWPASS 8UMAX,pmic-led-drivers,0,10.9032,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7418-max7425.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7425EUA-T/1522247,5th,"Elliptic, Low Pass Switched Capacitor",45kHz,,1,,,2.7V ~ 3.6V
