MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
MX25R8035FBHIH2,Macronix,IC FLASH 8MBIT SPI/QUAD 8WLCSP,memory,9601,1.12,"8-XFBGA, WLCSP",Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FBHIH2/11560919,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 4ms"
MX25R8035FM1IH1,Macronix,IC FLASH 8MBIT SPI/QUAD 8SOP,memory,30410,1.12,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FM1IH1/5957740,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 4ms"
MX25R8035FM1IL0,Macronix,IC FLASH 8MBIT SPI/QUAD 8SOP,memory,5750,1.46,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FM1IL0/6558610,,33 MHz,Not Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 10ms"
MX25R8035FM2IL0,Macronix,IC FLASH 8MBIT SPI/QUAD 8SOP,memory,3652,1.12,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FM2IL0/6558609,,33 MHz,Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 10ms"
MX25R8035FZUIH1,Macronix,IC FLASH 8MBIT SPI/QUAD 8USON,memory,8198,1.16,8-UFDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FZUIH1/5957725,,108 MHz,Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 4ms"
MX25R8035FZUIL0,Macronix,IC FLASH 8MBIT SPI/QUAD 8USON,memory,61641,1.16,8-UFDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8749/MX25R8035F,%20Wide%20Range,%208Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25R8035FZUIL0/8572963,,33 MHz,Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 3.6V,"100µs, 10ms"
MX25U12832FZ4I02,Macronix,IC FLASH 128MBIT SPI/QUAD 8WSON,memory,711,4.82,8-WDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6165/MX25U12832F18V128Mbv000.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U12832FZ4I02/12709098,,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",16M x 8,128Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U12832FZNI02,Macronix,IC FLASH 128MBIT SPI/QUAD 8WSON,memory,2065,4.82,8-WDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6165/MX25U12832F18V128Mbv000.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U12832FZNI02/11560863,,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",16M x 8,128Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U12832FZNJ02,Macronix,IC FLASH 128MBIT SPI/QUAD 8WSON,memory,3296,5.03,8-WDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8404/MX25U12832F,%201.8V,%20128Mb,%20v1.0.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U12832FZNJ02/12709097,,120 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",16M x 8,128Mbit,Non-Volatile,-40°C ~ 105°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U12835FM2I-10G,Macronix,IC FLASH 128MBIT SPI/QUAD 8SOP,memory,1864,7.15,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,"http://www.macronix.com/Lists/Datasheet/Attachments/7433/MX25U12835F,%201.8V,%20128Mb,%20v1.8.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U12835FM2I-10G/7915050,,104 MHz,Verified,,FLASH,SPI - Quad I/O,16M x 8,128Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U12835FZ2I-10G,Macronix,IC FLASH 128MBIT SPI/QUAD 8WSON,memory,464,6.09,8-WDFN Exposed Pad,Surface Mount,Not For New Designs,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/530/MX25U12835F.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U12835FZ2I-10G/3728591,,104 MHz,Not Verified,,FLASH,SPI - Quad I/O,16M x 8,128Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U12835FZNI-10G,Macronix,IC FLASH 128MBIT SPI/QUAD 8WSON,memory,4478,6.09,8-WDFN Exposed Pad,Surface Mount,Not For New Designs,"http://www.macronix.com/Lists/Datasheet/Attachments/7433/MX25U12835F,%201.8V,%20128Mb,%20v1.8.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U12835FZNI-10G/3886214,,104 MHz,Not Verified,,FLASH,SPI - Quad I/O,16M x 8,128Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U1632FM1I02,Macronix,IC FLASH 16MBIT SPI/QUAD 8SOP,memory,1206,1.08,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6165/MX25U1632F18V16Mbv10.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U1632FM1I02/16304578,6 ns,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U1632FM2I02,Macronix,IC FLASH 16MBIT SPI/QUAD 8SOP,memory,3974,1.08,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6165/MX25U1632F18V16Mbv10.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U1632FM2I02/16016394,6 ns,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U1633FZUJ,Macronix,IC FLASH 16MBIT SPI/QUAD 8USON,memory,21372,1.22,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6592/MX25U1633F18V16Mbv12.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U1633FZUJ/16577961,8 ns,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 105°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"100µs, 3.6ms"
MX25U2035FZUI,Macronix,IC FLASH 2MBIT SPI/QUAD 8USON,memory,16237,0.85,8-UFDFN Exposed Pad,Surface Mount,Active,"http://www.macronix.com/Lists/Datasheet/Attachments/7474/MX25U2035F,%201.8V,%202Mb,%20v1.0.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U2035FZUI/10059511,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"100µs, 4ms"
MX25U25635FZ2I-10G,Macronix,IC FLASH 256MBIT SPI/QUAD 8WSON,memory,3560,12.84,8-WDFN Exposed Pad,Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8663/MX25U25635F,%201.8V,%20256Mb,%20v1.5.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U25635FZ2I-10G/4211546,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,32M x 8,256Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U25643GZ4I00,Macronix,IC FLASH 256MBIT SPI/QUAD 8WSON,memory,1500,7.49,8-WDFN Exposed Pad,Surface Mount,Active,"https://www.mxic.com.tw/Lists/Datasheet/Attachments/8766/MX25U25643G,%201.8V,%20256Mb,%20v1.1.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U25643GZ4I00/18110120,8 ns,133 MHz,,,FLASH,"SPI - Quad I/O, QPI, DTR","64M x 4, 128M x 2, 256M x 1",256Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR (SLC),1.65V ~ 2V,"40µs, 3ms"
MX25U25645GXDI00,Macronix,IC FLASH 256MBIT SPI/QU 24CSPBGA,memory,6424,7.38,24-TBGA,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8738/MX25U25645G,%201.8V,%20256Mb,%20v1.4.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U25645GXDI00/7915062,,166 MHz,Verified,,FLASH,"SPI - Quad I/O, QPI, DTR",32M x 8,256Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"60µs, 750µs"
MX25U25645GZ4I00,Macronix,IC FLASH 256MBIT SPI/QUAD 8WSON,memory,1533,7.37,8-WDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8738/MX25U25645G,%201.8V,%20256Mb,%20v1.4.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U25645GZ4I00/9808866,,166 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI, DTR",32M x 8,256Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"60µs, 750µs"
MX25U3232FBHI02,Macronix,IC FLASH 32MBIT SPI/QUAD 12WLCSP,memory,298,1.5,"12-XFBGA, WLCSP",Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8909/MX25U3232F,%201.8V,%2032Mb,%20v1.2.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U3232FBHI02/11560940,,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",4M x 8,32Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U3232FZNI02,Macronix,IC FLASH 32MBIT SPI/QUAD 8WSON,memory,2295,1.54,8-WDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8909/MX25U3232F,%201.8V,%2032Mb,%20v1.2.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U3232FZNI02/11532689,,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",4M x 8,32Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U3235FM2I-10G,Macronix,IC FLASH 32MBIT SPI/QUAD 8SOP,memory,2967,2.2,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8677/MX25U3235F,%201.8V,%2032Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U3235FM2I-10G/3886232,,104 MHz,Verified,,FLASH,SPI - Quad I/O,4M x 8,32Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U3235FZNI-10G,Macronix,IC FLASH 32MBIT SPI/QUAD 8WSON,memory,13311,2.2,8-WDFN Exposed Pad,Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8677/MX25U3235F,%201.8V,%2032Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U3235FZNI-10G/3886209,,104 MHz,Not Verified,,FLASH,SPI - Quad I/O,4M x 8,32Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U4035FM1I,Macronix,IC FLASH 4MBIT SPI/QUAD 8SOP,memory,8275,1.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8700/MX25U4035F,%201.8V,%204Mb,%20v1.2.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U4035FM1I/12165582,,108 MHz,Verified,,FLASH,SPI - Quad I/O,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"100µs, 4ms"
MX25U51245GXDI00,Macronix,IC FLASH 512MBIT SPI/QU 24CSPBGA,memory,2455,15.82,24-TBGA,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/38/MX25U51245G.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U51245GXDI00/7915071,,166 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI, DTR",64M x 8,512Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx45 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"60µs, 750µs"
MX25U51245GZ4I54,Macronix,IC FLASH 512MBIT SPI/QUAD 8WSON,memory,3807,14.95,8-WDFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/macronix/MX25U51245GZ4I54/9808869,,166 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI, DTR",64M x 8,512Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx45 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"60µs, 750µs"
MX25U51279GXDJ00,Macronix,IC FLASH 512MBIT SPI/QU 24CSPBGA,memory,470,16.4,"24-TBGA, CSPBGA",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7315/Macronix_MX25U51279GAutomotivever12.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U51279GXDJ00/18110028,,166 MHz,,,FLASH,"SPI - Quad I/O, QPI, DTR","128M x 4, 256M x 2, 512M x 1",512Mbit,Non-Volatile,-40°C ~ 105°C,,MXSMIO™,FLASH - NOR (SLC),1.7V ~ 2V,
MX25U51279GXDR00,Macronix,IC FLASH 512MBIT SPI/QU 24CSPBGA,memory,683,12.06,"24-TBGA, CSPBGA",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6625/Macronix_MX25U51279GAutomotivever12-3532545.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U51279GXDR00/16272823,,166 MHz,Not Verified,Automotive,FLASH,SPI - Quad I/O,"128M x 4, 256M x 2, 512M x 1",512Mbit,Non-Volatile,-40°C ~ 105°C,AEC-Q100,MXSMIO™,FLASH - NOR (SLC),1.7V ~ 2V,
MX25U6432FBBI02,Macronix,IC FLASH 64MBIT SPI/QUAD 14WLCSP,memory,3287,2.64,"14-XFBGA, WLCSP",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8882/MX25U6432F-Datasheet.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U6432FBBI02/12709401,,133 MHz,Not Verified,,FLASH,"SPI - Quad I/O, QPI",8M x 8,64Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U6432FZNI02,Macronix,IC FLASH 64MBIT SPI/QUAD 8WSON,memory,3863,2.82,8-WDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8882/MX25U6432F-Datasheet.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U6432FZNI02/11532746,,133 MHz,Verified,,FLASH,"SPI - Quad I/O, QPI",8M x 8,64Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,1.65V ~ 2V,"40µs, 3ms"
MX25U6435FM2I-10G,Macronix,IC FLASH 64MBIT SPI/QUAD 8SOP,memory,3565,3.05,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8664/MX25U6435F,%201.8V,%2064Mb,%20v1.5.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U6435FM2I-10G/3886229,,104 MHz,Not Verified,,FLASH,SPI - Quad I/O,8M x 8,64Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U6435FZNI-10G,Macronix,IC FLASH 64MBIT SPI/QUAD 8WSON,memory,5767,3.35,8-WDFN Exposed Pad,Surface Mount,Not For New Designs,"https://www.macronix.com/Lists/Datasheet/Attachments/8664/MX25U6435F,%201.8V,%2064Mb,%20v1.5.pdf",https://www.digikey.com/en/products/detail/macronix/MX25U6435FZNI-10G/3886217,,104 MHz,Not Verified,,FLASH,SPI - Quad I/O,8M x 8,64Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"30µs, 3ms"
MX25U8035FM1I,Macronix,IC FLASH 8MBIT SPI/QUAD 8SOP,memory,4112,0.95,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6592/MX25U8035F.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U8035FM1I/10059512,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"100µs, 4ms"
MX25U8035FZUI,Macronix,IC FLASH 8MBIT SPI/QUAD 8USON,memory,158790,0.95,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6592/MX25U8035F.pdf,https://www.digikey.com/en/products/detail/macronix/MX25U8035FZUI/10059514,,108 MHz,Not Verified,,FLASH,SPI - Quad I/O,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx35/36 - MXSMIO™,FLASH - NOR,1.65V ~ 2V,"100µs, 4ms"
MX25UM51245GMI00,Macronix,IC FLASH 512MBIT SPI/OCT 16SOP,memory,151,13.41,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6592/MX25UM51245G18V512Mbv14.pdf,https://www.digikey.com/en/products/detail/macronix/MX25UM51245GMI00/18110094,5 ns,200 MHz,,,FLASH,"SPI - Octal I/O, DTR","64M x 8, 512M x 1",512Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR (SLC),1.65V ~ 2V,"60µs, 750µs"
MX25V1006FZUI,Macronix,IC FLASH 1MBIT SPI/DUAL 8USON,memory,7550,0.74,8-UFDFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/macronix/MX25V1006FZUI/10059515,,80 MHz,Not Verified,,FLASH,SPI - Dual I/O,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx05/06/08,FLASH - NOR,2.3V ~ 3.6V,"50µs, 10ms"
MX25V1635FM1I,Macronix,IC FLASH 16MBIT SPI/QUAD 8SOP,memory,32337,1.39,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5731/MX25V1635F_Rev1.4_9-13-16.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V1635FM1I/5957746,,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"100µs, 4ms"
MX25V1635FM1Q03,Macronix,IC FLASH 16MBIT SPI/QUAD 8SOP,memory,5818,1.42,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,"https://www.mxic.com.tw/Lists/Datasheet/Attachments/8999/MX25V1635F,%202.5V,%2016Mb,%20v1.6.pdf",https://www.digikey.com/en/products/detail/macronix/MX25V1635FM1Q03/16395097,6 ns,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 125°C (TA),,,FLASH - NOR,2.3V ~ 3.6V,"100µs, 4ms"
MX25V1635FM2I,Macronix,IC FLASH 16MBIT SPI/QUAD 8SOP,memory,19063,1.36,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5731/MX25V1635F_Rev1.4_9-13-16.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V1635FM2I/5957745,,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"100µs, 4ms"
MX25V1635FZNQ03,Macronix,IC FLASH 16MBIT SPI/QUAD 8WSON,memory,6606,2.28,8-WDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6165/mx25v1635f%2C_202.5v%2C_2016mb%2C_20v1.4.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V1635FZNQ03/15284027,,80 MHz,Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 125°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"100µs, 4ms"
MX25V1635FZUI,Macronix,IC FLASH 16MBIT SPI/QUAD 8USON,memory,11007,1.12,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5731/MX25V1635F_Rev1.4_9-13-16.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V1635FZUI/10059492,,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"100µs, 4ms"
MX25V2006EM1I-13G,Macronix,IC FLASH 2MBIT SPI 75MHZ 8SOP,memory,1998,1.17,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/837/MX25V2006E.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V2006EM1I-13G/2744796,,75 MHz,Not Verified,,FLASH,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx05/06,FLASH - NOR,2.35V ~ 3.6V,"50µs, 1ms"
MX25V2033FM1I,Macronix,IC FLASH 2MBIT SPI/QUAD 8SOP,memory,4334,0.75,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8679/MX25V2033F,%202.5V,%202Mb,%20v1.0.pdf",https://www.digikey.com/en/products/detail/macronix/MX25V2033FM1I/10059491,,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"50µs, 10ms"
MX25V2033FZUI,Macronix,IC FLASH 2MBIT SPI/QUAD 8USON,memory,6875,0.73,8-UFDFN Exposed Pad,Surface Mount,Active,"https://www.macronix.com/Lists/Datasheet/Attachments/8679/MX25V2033F,%202.5V,%202Mb,%20v1.0.pdf",https://www.digikey.com/en/products/detail/macronix/MX25V2033FZUI/10059516,,80 MHz,Not Verified,,FLASH,SPI - Quad I/O,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MXSMIO™,FLASH - NOR,2.3V ~ 3.6V,"50µs, 10ms"
MX25V4006EM1I-13G,Macronix,IC FLASH 4MBIT SPI 75MHZ 8SOP,memory,28668,0.93,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/976/MX25V4006E.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V4006EM1I-13G/2744798,,75 MHz,Verified,,FLASH,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,MX25xxx05/06,FLASH - NOR,2.35V ~ 3.6V,"50µs, 1ms"
MX25V4035FM1Q03,Macronix,IC FLASH 4MBIT SPI/QUAD 8SOP AUT,memory,2663,1.04,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6592/MX25V4035F.pdf,https://www.digikey.com/en/products/detail/macronix/MX25V4035FM1Q03/22596989,,,,,FLASH,SPI - Quad I/O,"1M x 4, 2M x 2, 4M x 1",4Mbit,Non-Volatile,-40°C ~ 125°C (TA),,MXSMIO™,FLASH - NOR (SLC),2.3V ~ 3.6V,
