MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Data Interface,Data Rate,Duplex,"Dynamic Range, ADCs / DACs (db) Typ",Function,Grade,Logic Type,Number of ADCs / DACs,Number of Bits per Element,Number of Drivers/Receivers,Number of Elements,Operating Temperature,Output Type,Protocol,Qualification,Receiver Hysteresis,Resolution (Bits),"S/N Ratio, ADCs / DACs (db) Typ",Series,Sigma Delta,Type,Voltage - Supply,"Voltage - Supply, Analog","Voltage - Supply, Digital"
ADAU1361BCPZ,Analog Devices Inc.,IC CODEC 24B PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,1,14.35,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1361.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1361BCPZ/1995476,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,1.8V ~ 3.6V,1.8V ~ 3.6V
ADAU1361BCPZ-R7,Analog Devices Inc.,IC CODEC 24B PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,30,14.35,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1361.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1361BCPZ-R7/1999312,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,1.8V ~ 3.6V,1.8V ~ 3.6V
ADAU1361BCPZ-RL,Analog Devices Inc.,IC CODEC 24B PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,0,8.56075,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1361.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1361BCPZ-RL/1999313,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,1.8V ~ 3.6V,1.8V ~ 3.6V
ADAU1372BCPZ,Analog Devices Inc.,IC CODEC LP W/HDPH AMP 40LFCSP,logic-signal-switches-multiplexers-decoders,143,11.88,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1372.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1372BCPZ/5175841,"I2C, SPI",,,102 / 104,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,102 / 107,,Yes,General Purpose,,1.71V ~ 3.63V,1.045V ~ 1.98V
ADAU1372BCPZRL,Analog Devices Inc.,IC CODEC LP CLASS G HP 40LFCSP,logic-signal-switches-multiplexers-decoders,4028,11.88,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1372.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1372BCPZRL/5170724,"I2C, SPI",,,,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,Yes,General Purpose,,1.71V ~ 3.63V,1.045V ~ 1.98V
ADAU1373BCBZ-R7,Analog Devices Inc.,IC CODEC LP W/HDPH AMP 81WLSCP,logic-signal-switches-multiplexers-decoders,0,0.0,"81-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1373.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1373BCBZ-R7/2690038,"I2C, Serial",,,96 / 96,,,,1 / 2,,,,-40°C ~ 85°C,,,,,24 b,96 / 96,,Yes,Audio,,1.62V ~ 1.98V,1.08V ~ 1.98V
ADAU1373BCBZ-RL,Analog Devices Inc.,IC CODEC LP CLASS G HP 81WLCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"81-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1373.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1373BCBZ-RL/2700126,"I2C, Serial",,,96 / 96,,,,1 / 2,,,,-40°C ~ 85°C,,,,,24 b,96 / 96,,Yes,Audio,,1.62V ~ 1.98V,1.08V ~ 1.98V
ADAU1381BCBZ-RL,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 30WLCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"30-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1381.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1381BCBZ-RL/2261091,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1381BCBZ-RL7,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 30WLCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"30-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1381.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1381BCBZ-RL7/2261087,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1381BCPZ,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1381.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1381BCPZ/2261086,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1381BCPZ-RL,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1381.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1381BCPZ-RL/2261088,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1382BCPZ,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,-,Surface Mount,Discontinued at DigiKey,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/385/ADAU1382.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1382BCPZ/2261090,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1382BCPZ-R7,Analog Devices Inc.,IC AUDIO CODEC STEREO LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,-,Surface Mount,Discontinued at DigiKey,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/385/ADAU1382.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1382BCPZ-R7/2261092,SPI,,,96.5 / 100,,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,97 / 100,,,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1461WBCPZ,Analog Devices Inc.,IC SIGMADSP 24BIT 96KHZ PLL 32,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1461.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1461WBCPZ/2700133,"I2C, SPI",,,99 / 101,,,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,SigmaDSP®,Yes,Audio,,2.97V ~ 3.65V,2.97V ~ 3.65V
ADAU1461WBCPZ-R7,Analog Devices Inc.,IC SIGMADSP 24BIT 96KHZ PLL 32,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1461.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1461WBCPZ-R7/2700132,"I2C, SPI",,,99 / 101,,,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,SigmaDSP®,Yes,Audio,,2.97V ~ 3.65V,2.97V ~ 3.65V
ADAU1461WBCPZ-RL,Analog Devices Inc.,IC SIGMADSP 24BIT 96KHZ PLL 32,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1461.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1461WBCPZ-RL/2700136,"I2C, SPI",,,99 / 101,,,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,SigmaDSP®,Yes,Audio,,2.97V ~ 3.65V,2.97V ~ 3.65V
ADAU1761BCPZ,Analog Devices Inc.,IC SIGMADSP CODEC PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,0,17.55,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1761.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1761BCPZ/1995477,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,SigmaDSP®,Yes,Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1761BCPZ-R7,Analog Devices Inc.,IC SIGMADSP CODEC PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,0,17.55,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1761.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1761BCPZ-R7/1999314,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,SigmaDSP®,Yes,Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1761BCPZ-RL,Analog Devices Inc.,IC SIGMADSP CODEC PLL 32LFCSP,logic-signal-switches-multiplexers-decoders,0,17.55,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1761.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1761BCPZ-RL/1999315,Serial,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,SigmaDSP®,Yes,Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1772BCPZ,Analog Devices Inc.,IC CODEC LOW PWR 24BIT 40LFCSP,logic-signal-switches-multiplexers-decoders,176,15.04,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1772.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1772BCPZ/3775269,"I2C, SPI",,,102 / 104,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,102 / 107,,No,General Purpose,,1.8V ~ 3.3V,1.1V ~ 1.8V
ADAU1772BCPZ-R7,Analog Devices Inc.,IC CODEC LOW PWR 24BIT 40CSP,logic-signal-switches-multiplexers-decoders,1057,15.04,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1772.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1772BCPZ-R7/3602827,"I2C, SPI",,,102 / 104,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,102 / 107,,No,General Purpose,,1.8V ~ 3.3V,1.1V ~ 1.8V
ADAU1772BCPZ-RL,Analog Devices Inc.,IC CODEC LOW PWR 24BIT 40LFCSP,logic-signal-switches-multiplexers-decoders,4322,15.04,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1772.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1772BCPZ-RL/3775174,"I2C, SPI",,,102 / 104,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,102 / 107,,No,General Purpose,,1.8V ~ 3.3V,1.1V ~ 1.8V
ADAU1777BCBZRL,Analog Devices Inc.,LOW LATENCY NOISE AND POWER CODE,logic-signal-switches-multiplexers-decoders,4889,19.56,"36-WFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1777.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1777BCBZRL/6624200,"I2C, SPI™",,,,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,102 / 108,,No,Audio,,1.71V ~ 3.63V,1.045V ~ 1.98V
ADAU1781BCPZ,Analog Devices Inc.,IC SIGMADSP CODEC LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1781.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1781BCPZ/2342648,"I2C, Serial, SPI™",,,"99.2 / 105 (Differential), 99.2 / 103 (Single-Ended)",,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,"100 / 105 (Differential), 100 / 103 (Single-Ended)",SigmaDSP®,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1781BCPZ-RL7,Analog Devices Inc.,IC SIGMADSP CODEC LN 32LFCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"32-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1781.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1781BCPZ-RL7/2342649,"I2C, Serial, SPI™",,,"99.2 / 105 (Differential), 99.2 / 103 (Single-Ended)",,,,2 / 2,,,,-25°C ~ 85°C,,,,,24 b,"100 / 105 (Differential), 100 / 103 (Single-Ended)",SigmaDSP®,No,Stereo Audio,,1.8V ~ 3.65V,1.63V ~ 3.65V
ADAU1787BCBZRL,Analog Devices Inc.,"4 ADC, 2 DAC LOW POWER CODEC, AU",logic-signal-switches-multiplexers-decoders,3672,26.95,"42-UFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1787.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1787BCBZRL/10124138,"I2C, SPI",,,,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,General Purpose,,1.7V ~ 1.98V,0.85V ~ 0.99V
ADAU1787BCBZRL7,Analog Devices Inc.,"4 ADC, 2 DAC LOW POWER CODEC, AU",logic-signal-switches-multiplexers-decoders,2215,24.29,"42-UFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1787.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1787BCBZRL7/13986383,"I2C, SPI",,,97 / 105,,,,4 / 2,,,,-40°C ~ 85°C,,,,,24 b,98 / 105,,No,General Purpose,,1.7V ~ 1.98V,0.85V ~ 0.99V
ADAU1797ABCBZRL,Analog Devices Inc.,"3 ADC, 1 DAC, LOW PWR CODEC, AUD",logic-signal-switches-multiplexers-decoders,0,0.0,"77-UFBGA, WLCSP",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1797a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1797ABCBZRL/25324959,"I2C, SPI",,,,,,,3 / 1,,,,-40°C ~ 85°C (TA),,,,,24 b,100 / 106,,Yes,Audio,,1.7V ~ 1.98V,0.85V ~ 1.21V
ADAU1797ABCBZRL7,Analog Devices Inc.,"3 ADC, 1 DAC, LOW PWR CODEC, AUD",logic-signal-switches-multiplexers-decoders,0,0.0,"77-UFBGA, WLCSP",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1797a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1797ABCBZRL7/25324960,"I2C, SPI",,,,,,,3 / 1,,,,-40°C ~ 85°C (TA),,,,,24 b,100 / 106,,Yes,Audio,,1.7V ~ 1.98V,0.85V ~ 1.21V
ADAU1797BCBZRL,Analog Devices Inc.,"3 ADC, 1 DAC, LOW PWR CODEC, AUD",logic-signal-switches-multiplexers-decoders,0,14.4375,-,-,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1797BCBZRL/22040801,,,,,,,,,,,,,,,,,,,,,,,,
ADAU1797BCBZRL7,Analog Devices Inc.,"3 ADC, 1 DAC, LOW PWR CODEC, AUD",logic-signal-switches-multiplexers-decoders,0,14.4375,-,-,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1797BCBZRL7/22040805,,,,,,,,,,,,,,,,,,,,,,,,
ADAU1850BCBZRL,Analog Devices Inc.,IC ADC/DAC CODEC DSP 28-WLCSP,logic-signal-switches-multiplexers-decoders,5000,16.45,"28-UFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1850.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1850BCBZRL/15216537,Serial,,,110 / 130,,,,3 / 1,,,,-40°C ~ 85°C,,,,,24 b,,,Yes,Audio,,1.7V ~ 1.98V,1.62V ~ 3.63V
ADAU1860-1BCBZRL,Analog Devices Inc.,3ADCS 1DAC LOWPOWER CODEC WITH A,logic-signal-switches-multiplexers-decoders,0,0.0,"56-UFBGA, WLCSP",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1860.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1860-1BCBZRL/22231363,"I2C, I2S, SPI",,,110 / 130,,,,3 / 1,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,1.7V ~ 1.98V,0.85V ~ 1.21V
ADAU1860BCBZRL,Analog Devices Inc.,56-BUMP WAFER LEVEL CHIP SCALE P,logic-signal-switches-multiplexers-decoders,3645,18.52,"56-UFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1860.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1860BCBZRL/15848869,"I2C, I2S, SPI",,,110 / 130,,,,3 / 1,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,1.7V ~ 1.98V,0.85V ~ 1.21V
ADAU1861BCSZ-RL,Analog Devices Inc.,LP DIGITAL ANC AUDIO CODEC W/ HI,logic-signal-switches-multiplexers-decoders,1970,21.85,"64-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/adau1861.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1861BCSZ-RL/18702479,"I2C, I2S, SPI",,,106 / 110,,,,3 / 1,,,,-40°C ~ 105°C,,,,,24 b,106 / 110,,No,Audio,,1.7V ~ 1.98V,0.85V ~ 1.21V
ADAU1961WBCPZ,Analog Devices Inc.,IC STEREO AUD CODEC LP 32LFCSP,logic-signal-switches-multiplexers-decoders,1701,8.31,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1961.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1961WBCPZ/2606645,"I2C, Serial, SPI™",,,96 / 98,,Automotive,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,,No,Audio,,2.97V ~ 3.63V,2.97V ~ 3.63V
ADAU1961WBCPZ-R7,Analog Devices Inc.,IC STEREO AUD CODEC LP 32LFCSP,logic-signal-switches-multiplexers-decoders,1670,8.31,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1961.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1961WBCPZ-R7/2606647,"I2C, Serial, SPI™",,,96 / 98,,Automotive,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,,No,Audio,,2.97V ~ 3.63V,2.97V ~ 3.63V
ADAU1961WBCPZ-RL,Analog Devices Inc.,IC STEREO AUD CODEC LP 32LFCSP,logic-signal-switches-multiplexers-decoders,0,4.7327,"32-VFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1961.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAU1961WBCPZ-RL/2606643,"I2C, Serial, SPI™",,,96 / 98,,Automotive,,2 / 2,,,,-40°C ~ 105°C,,,,,24 b,98 / 98,,No,Audio,,2.97V ~ 3.63V,2.97V ~ 3.63V
ADAV801ASTZ,Analog Devices Inc.,IC CODEC AUDIO R-DVD 3.3V 64LQFP,logic-signal-switches-multiplexers-decoders,0,20.8,64-LQFP,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAV801.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAV801ASTZ/699456,Serial,,,102 / 101,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,3V ~ 3.6V,3V ~ 3.6V
ADAV801ASTZ-REEL,Analog Devices Inc.,IC CODEC AUDIO R-DVD 3.3V 64LQFP,logic-signal-switches-multiplexers-decoders,0,0.0,64-LQFP,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAV801.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAV801ASTZ-REEL/699361,Serial,,,102 / 101,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,3V ~ 3.6V,3V ~ 3.6V
ADAV803ASTZ,Analog Devices Inc.,IC CODEC AUDIO R-DVD 3.3V 64LQFP,logic-signal-switches-multiplexers-decoders,0,24.55,64-LQFP,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAV803.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAV803ASTZ/699463,Serial,,,102 / 101,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,3V ~ 3.6V,3V ~ 3.6V
ADAV803ASTZ-REEL,Analog Devices Inc.,IC CODEC AUDIO R-DVD 3.3V 64LQFP,logic-signal-switches-multiplexers-decoders,0,0.0,64-LQFP,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/ADAV803.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADAV803ASTZ-REEL/699367,Serial,,,102 / 101,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,No,Audio,,3V ~ 3.6V,3V ~ 3.6V
ADIN1100BCPZ-R7,Analog Devices Inc.,IC TXRX FULL/HALF 1/1 40LFCSP,logic-buffers-drivers-receivers-transceivers,2466,9.83,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/adin1100.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADIN1100BCPZ-R7/14290304,,10Mbps,"Full, Half",,,,,,,1/1,,-40°C ~ 85°C (TA),,Ethernet,,,,,,,Transceiver,"1V ~ 1.2V, 1.71V ~3.46V, 3.13V ~ 3.46V",,
ADIN1200BCP32Z,Analog Devices Inc.,IC TXRX FULL/HALF 4/4 32LFCSP,logic-buffers-drivers-receivers-transceivers,546,3.8,"32-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADIN1200.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADIN1200BCP32Z/10820274,,"10Mbps, 100Mbps","Full, Half",,,,,,,"4/4, 1/1",,-40°C ~ 85°C (TA),,"Ethernet, IEEE 802.3, MII, RMII, PHY2",,,,,,,Transceiver,"1.71V ~ 1.89V, 2.25V ~ 2.75V, 3.14V ~ 3.46V",,
ADIN1300BCPZ,Analog Devices Inc.,IC TXRX FULL/HALF 4/4 40LFCSP,logic-buffers-drivers-receivers-transceivers,0,10.11,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADIN1300.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADIN1300BCPZ/10659175,,"10Mbps, 100Mbps, 1Gbps","Full, Half",,,,,,,4/4,,-40°C ~ 85°C (TA),,IEEE 802.3,,,,,,,Transceiver,"1.71V ~ 1.89V, 2.25V ~ 2.75V, 3.14V ~ 3.46V",,
ADIN1300CCPZ,Analog Devices Inc.,IC TXRX FULL/HALF 4/4 40LFCSP,logic-buffers-drivers-receivers-transceivers,0,13.23,"40-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADIN1300.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADIN1300CCPZ/10658951,,"10Mbps, 100Mbps, 1Gbps","Full, Half",,,,,,,4/4,,-40°C ~ 105°C (TA),,IEEE 802.3,,,,,,,Transceiver,"1.71V ~ 1.89V, 2.25V ~ 2.75V, 3.14V ~ 3.46V",,
ADM101EARMZ,Analog Devices Inc.,IC TRANSCEIVER FULL 1/1 10MSOP,logic-buffers-drivers-receivers-transceivers,2225,4.63,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADM101E.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADM101EARMZ/820129,,460Kbps,Full,,,,,,,1/1,,-40°C ~ 85°C,,RS232,,200 mV,,,,,Transceiver,4.5V ~ 5.5V,,
ADM101EARMZ-REEL,Analog Devices Inc.,IC TRANSCEIVER FULL 1/1 10MSOP,logic-buffers-drivers-receivers-transceivers,7679,4.63,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADM101E.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADM101EARMZ-REEL/994436,,460Kbps,Full,,,,,,,1/1,,-40°C ~ 85°C,,RS232,,200 mV,,,,,Transceiver,4.5V ~ 5.5V,,
ADM101EARMZ-REEL7,Analog Devices Inc.,IC TRANSCEIVER FULL 1/1 10MSOP,logic-buffers-drivers-receivers-transceivers,3440,4.63,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADM101E.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADM101EARMZ-REEL7/995266,,460Kbps,Full,,,,,,,1/1,,-40°C ~ 85°C,,RS232,,200 mV,,,,,Transceiver,4.5V ~ 5.5V,,
