MPN,Manufacturer,Description,Category,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Accuracy - Highest (Lowest),Applications,Battery Chemistry,Bidirectional Channels,Capacitance @ Frequency,Clock Frequency,"Coded, Keyed",Color,Configuration,Connectivity,Contents,Control Features,Core Processor,Core Size,Count Rate,Current - Output,Current - Output (Max),"Current - Output High, Low",Current - Output Source/Sink,Current - Peak Pulse (10/1000µs),Current - Quiescent (Iq),Current - Supply,Current - Supply (Max),Data Converters,Data Interface,Data Rate,DigiKey Programmable,Direction,Duplex,"Dynamic Range, ADCs / DACs (db) Typ",EEPROM Size,Fault Protection,Features,Filter Order,Filter Type,For Use With/Related Products,Frequency - Cutoff or Center,Function,Gender,Grade,Includes,Input Type,Interface,Internal Switch(s),Interrupt Output,Logic Type,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Number of ADCs / DACs,Number of Bits,Number of Bits per Element,Number of Bits/Stages,Number of Channels,Number of Circuits,Number of Drivers/Receivers,Number of Elements,Number of Filters,Number of I/O,Number of Inputs,Number of Outputs,Number of Positions,Number of Regulators,Number of Taps,Operating Temperature,Oscillator Type,Output,Output Configuration,Output Type,PSRR,Peripherals,Power (Watts),Power - Peak Pulse,Power - Rated,Power Line Protection,Program Memory Size,Program Memory Type,Programmable Features,Programmable Type,Protection Features,Protocol,Qualification,RAM Size,Ratio - Input:Output,Rds On (Typ),Receiver Hysteresis,Reset,Resistance (Ohms),Resistance - Wiper (Ohms) (Typ),Resolution,Resolution (Bits),"S/N Ratio, ADCs / DACs (db) Typ",Schmitt Trigger Input,Sensing Range,Sensing Temperature - Local,Sensing Temperature - Remote,Sensitivity,Sensor Type,Series,Sigma Delta,Size,Speed,Stacking Direction,Standards,Style,Supply Voltage,Switch Type,Taper,Technology,Temperature Coefficient (Typ),Terminal Size,Terminal Type,Termination,Termination Style,Test Condition,Thread Size,Timing,Tolerance,Trigger Type,Type,Unidirectional Channels,Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Voltage - Input,Voltage - Input (Max),Voltage - Load,Voltage - Output,Voltage - Output (Max),Voltage - Output (Min/Fixed),Voltage - Reverse Standoff (Typ),Voltage - Supply,Voltage - Supply (Vcc/Vdd),"Voltage - Supply, Analog","Voltage - Supply, Digital",Voltage Dropout (Max),"Write Cycle Time - Word, Page"
"PCA9501PW,112",NXP Semiconductors,IC XPND 400KHZ I2C SMBUS 20TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,4403,1.47,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9501.pdf,https://www.digikey.com/en/products/detail/rochester-electronics-llc/PCA9501PW-112/11545337,,,,,,,400 kHz,,,,,,,,,,,,,"100µA, 25mA",,,,,,,,Not Verified,,,,,,"EEPROM, POR",,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5V ~ 3.6V,,,,,
"PCA9501PW,118",NXP USA Inc.,IC XPND 400KHZ I2C SMBUS 20TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,1561,2.69,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.nxp.com/docs/en/data-sheet/PCA9501.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9501PW-118/1157014,,,,,,,400 kHz,,,,,,,,,,,,,"100µA, 25mA",,,,,,,,Not Verified,,,,,,EEPROM,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5V ~ 3.6V,,,,,
"PCA9502BS,128",NXP USA Inc.,IC XPNDR 400KHZ I2C SPI 24HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,2537,3.07,24-VFQFN Exposed Pad,Surface Mount,Active,https://www.nxp.com/docs/en/data-sheet/PCA9502.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9502BS-128/1300973,,,,,,,400 kHz,,,,,,,,,,,,,,,,,,,,,Not Verified,,,,,,,,,,,,,,,,"I2C, SPI",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 3.6V,,,,,
"PCA9502BS,151",NXP USA Inc.,IC XPNDR 400KHZ I2C SPI 24HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/44/PCA9502.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9502BS-151/1154223,,,,,,,400 kHz,,,,,,,,,,,,,,,,,,,,,Not Verified,,,,,,,,,,,,,,,,"I2C, SPI",,No,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 3.6V,,,,,
"PCA9502BS,157",NXP USA Inc.,IC XPNDR 400KHZ I2C SPI 24HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/44/PCA9502.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9502BS-157/1300972,,,,,,,400 kHz,,,,,,,,,,,,,,,,,,,,,Not Verified,,,,,,,,,,,,,,,,"I2C, SPI",,No,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 3.6V,,,,,
"PCA9505DGG,112",NXP USA Inc.,IC XPNDR 400KHZ I2C 56TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"56-TFSOP (0.240"", 6.10mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2585/PCA9505%2C%2006.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9505DGG-112/1642396,,,,,,,400 kHz,,,,,,,,,,,,,"100µA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9505DGG,118",NXP USA Inc.,IC XPNDR 400KHZ I2C 56TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,2.37937,"56-TFSOP (0.240"", 6.10mm Width)",Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9505_9506.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9505DGG-118/1692863,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9505DGGY,NXP USA Inc.,IC XPNDR 400KHZ I2C 56TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,10436,5.58,"56-TFSOP (0.240"", 6.10mm Width)",Surface Mount,Active,https://www.nxp.com/docs/en/data-sheet/PCA9505_9506.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9505DGGY/15221936,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 15mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9506BS,118",NXP USA Inc.,IC XPNDR 400KHZ I2C 56HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,56-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9505_9506.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9506BS-118/1154224,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9506DGG,512",NXP USA Inc.,IC XPNDR 400KHZ I2C 56TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"56-TFSOP (0.240"", 6.10mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2585/PCA9505%2C%2006.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9506DGG-512/1125667,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9506DGG,518",NXP USA Inc.,IC XPNDR 400KHZ I2C 56TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,6501,7.03,"56-TFSOP (0.240"", 6.10mm Width)",Surface Mount,Active,https://www.nxp.com/docs/en/data-sheet/PCA9505_9506.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9506DGG-518/1157017,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,I2C,,Yes,,,,,,,,,,,,,,,,40,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ADB,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,372,4.21,"16-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ADB/1573024,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ADBR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,2.36852,"16-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ADBR/1573026,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ADGVR,Texas Instruments,IC XPND 400KHZ I2C SMBUS 16TVSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.59852,"16-TFSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ADGVR/1573028,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ADW,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.89,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ADW/1899842,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ADWR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.04717,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ADWR/1628971,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534APW,Texas Instruments,IC XPND 400KHZ I2C SMBUS 16TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534APW/1573030,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534APWR,Texas Instruments,IC XPND 400KHZ I2C SMBUS 16TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,12956,2.15,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534APWR/1573032,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ARGTR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16VQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,8559,2.34,16-VFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ARGTR/1899845,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ARGTRG4,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16VQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.92298,16-VFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ARGTRG4/1899846,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534ARGVR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16VQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,5525,3.8,16-VQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534ARGVR/1726501,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9534BS,118",NXP USA Inc.,IC XPND 400KHZ I2C SMBUS 16HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,16-VQFN Exposed Pad,Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534BS-118/789921,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9534BS3,118",NXP USA Inc.,IC XPND 400KHZ I2C SMBUS 16HVQFN,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534BS3-118/1692868,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9534D,112",NXP USA Inc.,IC I2C 8BIT LP 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,-,-,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534D-112/751322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCA9534D,118",NXP USA Inc.,IC XPNDR 400KHZ I2C SMBUS 16SO,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,1501,1.63,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534D-118/789922,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9534D,512",NXP USA Inc.,IC XPNDR 400KHZ I2C SMBUS 16SO,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534D-512/7594903,,,,,,,400 kHz,,,,,,,,,,,,,,,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Open Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
"PCA9534D,518",NXP USA Inc.,IC XPNDR 400KHZ I2C SMBUS 16SO,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.nxp.com/docs/en/data-sheet/PCA9534.pdf,https://www.digikey.com/en/products/detail/nxp-usa-inc/PCA9534D-518/7594904,,,,,,,400 kHz,,,,,,,,,,,,,,,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Open Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DB,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,234,4.89,"16-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DB/1573034,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DBR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,1990,4.33,"16-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DBR/1573036,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DGVR,Texas Instruments,IC XPND 400KHZ I2C SMBUS 16TVSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,2.68422,"16-TFSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DGVR/1573038,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DW,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.59428,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DW/1899848,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DWG4,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.21294,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DWG4/1899849,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534DWR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 16SOIC,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,2239,3.15,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534DWR/1628972,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
PCA9534PW,Texas Instruments,IC XPND 400KHZ I2C SMBUS 16TSSOP,dcdc_converter,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/texas-instruments/PCA9534PW/1576691,,,,,,,400 kHz,,,,,,,,,,,,,"10mA, 25mA",,,,,,,,Not Verified,,,,,,POR,,,,,,,,,,"I2C, SMBus",,Yes,,,,,,,,,,,,,,,,8,,,,,,-40°C ~ 85°C,,,,Push-Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3V ~ 5.5V,,,,,
